context,platform,algorithm,mode,key_size_bits,message_size_bytes,throughput_enc_mbps,throughput_dec_mbps,avalanche_score,key_avalanche_score,ci95_enc_mbps,source_csvs
performance,x86,Twofish,CTR,128,16384,2.0633056555163547,2.0497489087175116,0.5002864583333333,0.49990234375,,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
performance,x86,Twofish,CTR,192,64,1.5766781620059394,1.6286553310336664,0.49972656249999997,0.50060546875,,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
performance,x86,Twofish,CTR,192,256,1.6839562332570324,1.7925204051982677,0.4981380208333333,0.500390625,,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
performance,x86,Twofish,CTR,192,1024,1.9589691612716946,2.0113230255872363,0.5008984375,0.5016796875,,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
performance,x86,Twofish,CTR,192,4096,2.0258576943243143,2.025834528524157,0.501796875,0.505234375,,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
performance,x86,Twofish,CTR,192,16384,1.953106365409658,2.0095089787530935,0.5007291666666667,0.50072265625,,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
performance,x86,Twofish,CTR,256,64,1.615470958380045,1.450474328358302,0.49885416666666665,0.499453125,,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
performance,x86,Twofish,CTR,256,256,1.7749965954670124,1.8077533463871591,0.49907552083333334,0.50267578125,,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
performance,x86,Twofish,CTR,256,1024,1.8645626834569746,1.9563324284483696,0.49877604166666667,0.49978515625,,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
performance,x86,Twofish,CTR,256,4096,1.9744642149418776,1.952474023132086,0.499453125,0.5009765625,,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
performance,x86,Twofish,CTR,256,16384,1.923497379456043,1.8745192483795403,0.49829427083333333,0.4996875,,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
performance,x86,Twofish,ECB,128,64,1.6280960454811728,1.9085678144065141,0.4974348958333333,0.50158203125,,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
performance,x86,Twofish,ECB,128,256,2.2902804861460813,2.1158400803099258,0.498828125,0.50302734375,,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
performance,x86,Twofish,ECB,128,1024,2.1366145987572436,2.1909666504551666,0.5002604166666667,0.49958984375,,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
performance,x86,Twofish,ECB,128,4096,2.313866676744556,2.257241765142387,0.49832031250000003,0.5035546875,,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
performance,x86,Twofish,ECB,128,16384,2.214541415653948,2.4570858992562363,0.5015755208333333,0.49941406250000003,,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
performance,x86,Twofish,ECB,192,64,1.957533131564212,1.8429736629291895,0.5003515625,0.50111328125,,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
performance,x86,Twofish,ECB,192,256,2.3844861069457335,2.4115450852682483,0.493828125,0.5001171875,,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
performance,x86,Twofish,ECB,192,1024,1.9927574818198714,2.335358957378744,0.5040625,0.50166015625,,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
performance,x86,Twofish,ECB,192,4096,2.3306271077901237,2.456680888973208,0.4991796875,0.5003124999999999,,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
performance,x86,Twofish,ECB,192,16384,2.162116781746011,2.1932998996869597,0.49774739583333333,0.50060546875,,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
performance,x86,Twofish,ECB,256,64,1.6469438975540782,2.0311173404457263,0.49929687500000003,0.5009765625,,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
performance,x86,Twofish,ECB,256,256,2.3453834013285246,2.180827912230052,0.497734375,0.5016015625,,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
performance,x86,Twofish,ECB,256,1024,2.245822718366243,2.1954775172112617,0.5028645833333333,0.5015234375,,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
performance,x86,Twofish,ECB,256,4096,2.444563559793269,2.2771009965939366,0.4984114583333333,0.499765625,,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
performance,x86,Twofish,ECB,256,16384,2.574153332396237,2.637157320380321,0.5000390625000001,0.5016796875,,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
platform_comparison,x86,3DES,CBC,128,64,0.5577558495563427,0.7758169359410346,0.49695312500000005,0.434765625,0.08056378822556318,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
platform_comparison,x86,3DES,CBC,128,256,0.6697113377717222,2.147519989707315,0.5040885416666667,0.4553515625,0.05823332575342125,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
platform_comparison,x86,3DES,CBC,128,1024,0.6745828926211139,3.8650756247415607,0.5011718749999999,0.4515234375,0.056858185341714794,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
platform_comparison,x86,3DES,CBC,128,4096,0.7045827751701378,4.539694934876267,0.49666666666666665,0.41117187499999996,0.032948083513828184,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
platform_comparison,x86,3DES,CBC,128,16384,0.7118593860326076,5.20887016937063,0.49755208333333334,0.4441015625,0.011888204495507149,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
platform_comparison,x86,3DES,CBC,192,64,0.5882190860025385,0.6628627132335008,0.5053385416666667,0.42093749999999996,0.048230465501189076,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
platform_comparison,x86,3DES,CBC,192,256,0.6689904512977373,1.9291553383721647,0.49807291666666664,0.44796875,0.059817864641036764,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
platform_comparison,x86,3DES,CBC,192,1024,0.6747036131675263,3.6138474478389746,0.5046354166666667,0.43843750000000004,0.054194178421418326,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
platform_comparison,x86,3DES,CBC,192,4096,0.6758323293685575,4.596633884270258,0.5027343750000001,0.42660156250000003,0.03424788419374784,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
platform_comparison,x86,3DES,CBC,192,16384,0.6993807436923508,4.322023580099254,0.49830729166666665,0.4320703125,0.011533418391206541,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
platform_comparison,x86,3DES,CTR,128,64,0.7995727367812545,0.727769787260702,0.4986979166666667,0.450078125,0.022377378078738224,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
platform_comparison,x86,3DES,CTR,128,256,1.5820874422875555,1.6189054456149357,0.5024479166666667,0.4423046875,0.1072964607804688,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
platform_comparison,x86,3DES,CTR,128,1024,2.6335507132550378,2.8126476007103616,0.49755208333333334,0.431875,0.15640707155370087,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
platform_comparison,x86,3DES,CTR,128,4096,3.2385663903012194,3.168870013383513,0.49687499999999996,0.431171875,0.23347309443646674,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
platform_comparison,x86,3DES,CTR,128,16384,3.0720796618785875,3.1903947155752905,0.5003645833333333,0.433046875,0.08042634971900382,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
platform_comparison,x86,3DES,CTR,192,64,0.5956985264768938,0.609031278546226,0.5006770833333333,0.4390234375,0.038188728325283264,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
platform_comparison,x86,3DES,CTR,192,256,1.6605206495979299,1.6439355591989635,0.498125,0.43609375,0.08721719669495506,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
platform_comparison,x86,3DES,CTR,192,1024,2.584412493002949,2.598886280527059,0.4936979166666667,0.4454296875,0.12101925399456917,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
platform_comparison,x86,3DES,CTR,192,4096,2.86605917623219,2.726785940360982,0.502578125,0.438984375,0.1465065532321397,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
platform_comparison,x86,3DES,CTR,192,16384,3.1976361032792915,3.0153313093628675,0.4965625,0.450390625,0.08143380078976824,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
platform_comparison,x86,3DES,ECB,128,64,0.9417129198180475,0.8592213668412753,0.501328125,0.44332031250000004,0.14824096802038572,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
platform_comparison,x86,3DES,ECB,128,256,3.1835626821879295,3.280650059870179,0.49919270833333335,0.42953125000000003,0.3251502632288717,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
platform_comparison,x86,3DES,ECB,128,1024,7.455937281935779,7.945262291730782,0.503828125,0.45203125,0.5833412045007211,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
platform_comparison,x86,3DES,ECB,128,4096,11.845577067340384,11.969578650987202,0.5034895833333334,0.435,0.43964647494909226,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
platform_comparison,x86,3DES,ECB,128,16384,13.476385376448164,14.167759690693428,0.5047916666666666,0.438828125,0.40145590634620076,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
platform_comparison,x86,3DES,ECB,192,64,0.6744210539297887,0.7407700829300122,0.4992447916666667,0.45699218750000004,0.09031083776658069,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
platform_comparison,x86,3DES,ECB,192,256,2.5222072807292126,2.6221179077805044,0.5013802083333333,0.445546875,0.2359648483480795,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
platform_comparison,x86,3DES,ECB,192,1024,6.759391971545895,6.826579967392679,0.5011458333333333,0.428125,0.46286733612024544,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
platform_comparison,x86,3DES,ECB,192,4096,9.897763286755206,10.609261798963072,0.503984375,0.42671875000000004,0.7317935850414264,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
platform_comparison,x86,3DES,ECB,192,16384,12.72506895400114,13.85858483295489,0.5002343749999999,0.4360546875,0.5452358726254587,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
platform_comparison,x86,AES,CBC,128,64,0.5085753598579963,1.8420849705294504,0.5002734375,0.50048828125,0.02935108709871221,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
platform_comparison,x86,AES,CBC,128,256,0.6348020162754578,4.5588285002147195,0.4998697916666666,0.5011328125,0.02108740599031822,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
platform_comparison,x86,AES,CBC,128,1024,0.6645496082266557,6.556165063441146,0.49613281249999996,0.49947265625000004,0.023966918669591088,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
platform_comparison,x86,AES,CBC,128,4096,0.6848581683416758,6.843434796168514,0.5000520833333333,0.50115234375,0.018366213653308726,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
platform_comparison,x86,AES,CBC,128,16384,0.7130124204322396,7.87695492222419,0.5008072916666667,0.4990234375,0.007026205106417145,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
platform_comparison,x86,AES,CBC,192,64,0.5508164534767035,1.9571817646289125,0.5011979166666667,0.5012109375,0.02847195339764491,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
platform_comparison,x86,AES,CBC,192,256,0.5537787477592485,3.122539236847905,0.4989973958333333,0.50072265625,0.022868627479542093,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
platform_comparison,x86,AES,CBC,192,1024,0.7115011148154599,6.726187620337659,0.5009635416666667,0.50119140625,0.020426952792849114,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
platform_comparison,x86,AES,CBC,192,4096,0.7522006949370829,8.232358314998889,0.49802083333333336,0.49972656249999997,0.005178622680199696,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
platform_comparison,x86,AES,CBC,192,16384,0.7405027989140985,8.68491024432859,0.5026171875,0.5005468750000001,0.013831641734123693,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
platform_comparison,x86,AES,CBC,256,64,0.5458492329611716,1.9942601992561684,0.4971223958333333,0.5021875,0.02085530927224868,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
platform_comparison,x86,AES,CBC,256,256,0.6735367361780695,4.431173282935998,0.500390625,0.49417968749999996,0.023981427515473448,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
platform_comparison,x86,AES,CBC,256,1024,0.7254203299523568,7.165896510071821,0.5008463541666667,0.500390625,0.017116341715991756,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
platform_comparison,x86,AES,CBC,256,4096,0.7463476239136181,8.172974114556487,0.5003385416666667,0.49921875000000004,0.005772764860916968,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
platform_comparison,x86,AES,CBC,256,16384,0.7346370856481274,7.274723157388716,0.5005729166666667,0.500625,0.007664227134836015,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
platform_comparison,x86,AES,CTR,128,64,1.8113060033640693,1.9380803110193472,0.5003385416666667,0.5005078125,0.19127961767250248,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
platform_comparison,x86,AES,CTR,128,256,3.514836505032329,4.176867232983828,0.49709635416666664,0.50119140625,0.14978221400059843,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
platform_comparison,x86,AES,CTR,128,1024,5.585468810327967,5.751597027129681,0.5004817708333333,0.5009375,0.1903185085292366,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
platform_comparison,x86,AES,CTR,128,4096,6.539906493839664,6.709444687136013,0.5000390625,0.4975390625,0.12894845444541064,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
platform_comparison,x86,AES,CTR,128,16384,6.609820950599693,6.851844147364859,0.5009244791666667,0.4970703125,0.21159941070667565,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
platform_comparison,x86,AES,CTR,192,64,1.8299091953866025,1.926308137089389,0.4938151041666667,0.501796875,0.10910482671146511,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
platform_comparison,x86,AES,CTR,192,256,3.7918275873324414,4.177932858986467,0.5024348958333333,0.502890625,0.2627598416505373,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
platform_comparison,x86,AES,CTR,192,1024,5.605701687688434,5.7621639980765,0.49798177083333334,0.50337890625,0.1744864969226837,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
platform_comparison,x86,AES,CTR,192,4096,6.252314266396266,6.102691750731961,0.4979036458333333,0.49865234375,0.3020775931221668,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
platform_comparison,x86,AES,CTR,192,16384,6.537972770791838,6.191715540662282,0.5021223958333333,0.500078125,0.1538799565370688,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
platform_comparison,x86,AES,CTR,256,64,1.8059640023832062,1.6980540026473505,0.4996744791666667,0.4987890625,0.07803406721974206,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
platform_comparison,x86,AES,CTR,256,256,3.7453488335094463,3.7538623330841894,0.5026171875,0.50189453125,0.16300731078937672,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
platform_comparison,x86,AES,CTR,256,1024,4.937101839641391,5.620231657934261,0.49953125,0.50220703125,0.5048804832006344,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
platform_comparison,x86,AES,CTR,256,4096,5.4146175669660375,5.5259040979839185,0.49936197916666664,0.50142578125,0.26569475349715044,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
platform_comparison,x86,AES,CTR,256,16384,6.380408018946137,6.524288834990622,0.49799479166666666,0.50033203125,0.3109340675613466,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
platform_comparison,x86,AES,ECB,128,64,1.320904090012526,3.365788340917611,0.5006380208333333,0.5001822916666666,1.4805804090562324,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
platform_comparison,x86,AES,ECB,128,256,12.429915603978921,14.184133549915563,0.49838541666666664,0.49863281249999997,1.35636376411649,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
platform_comparison,x86,AES,ECB,128,1024,41.97817894547921,49.04714416261576,0.5001302083333333,0.49816406249999995,4.706457825340179,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
platform_comparison,x86,AES,ECB,128,4096,147.60948590363137,168.9675378891426,0.49630208333333337,0.49640625,16.80790901606062,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
platform_comparison,x86,AES,ECB,128,16384,341.1073792938321,538.9698282980561,0.5043619791666667,0.49626953125,26.599019091992584,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
platform_comparison,x86,AES,ECB,192,64,3.328117002300157,3.406349734780356,0.4971744791666666,0.5008984375000001,0.15888059901608895,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
platform_comparison,x86,AES,ECB,192,256,11.172441550995243,12.665823593789908,0.5010546875,0.497265625,0.6454617408535264,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
platform_comparison,x86,AES,ECB,192,1024,40.551153685029924,50.72460695869148,0.49981770833333333,0.4988671875,2.6861727985734527,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
platform_comparison,x86,AES,ECB,192,4096,128.28626856602946,142.61331811777552,0.501640625,0.49771484374999997,11.329259506945837,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
platform_comparison,x86,AES,ECB,192,16384,364.4217335001443,434.0626488136652,0.5005078125,0.5000390625,12.724472124829433,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
platform_comparison,x86,AES,ECB,256,64,3.210146139356425,3.059317476112035,0.5025260416666667,0.49921875000000004,0.1674937720879347,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
platform_comparison,x86,AES,ECB,256,256,11.098708096042808,12.34133691354876,0.5025130208333334,0.50171875,0.9360757873662319,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
platform_comparison,x86,AES,ECB,256,1024,34.85960827209748,41.50178815486254,0.49920572916666667,0.5017578125,2.484016073365847,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
platform_comparison,x86,AES,ECB,256,4096,138.2263223365447,149.7723002517141,0.49936197916666664,0.50283203125,11.279868222413779,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
platform_comparison,x86,AES,ECB,256,16384,368.3148054676824,502.96194061949524,0.5039843749999999,0.50158203125,15.806560588198403,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
platform_comparison,x86,AES,GCM,128,64,0.24175126839867792,0.37912167547957604,0.4988020833333333,0.50064453125,0.23317831378808038,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
platform_comparison,x86,AES,GCM,128,256,2.020265777701423,1.5661457318833687,0.5028385416666666,0.49931640625,0.11833919149411218,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
platform_comparison,x86,AES,GCM,128,1024,7.4834170458765925,5.512050109496781,0.5021354166666666,0.49966796874999997,0.3970879826095884,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
platform_comparison,x86,AES,GCM,128,4096,29.402120588949412,23.76285564238429,0.49667968749999997,0.5034960937499999,2.023103475976728,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
platform_comparison,x86,AES,GCM,128,16384,94.92340821597158,79.30013251713324,0.5015625,0.5001562500000001,6.7265299195387716,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
platform_comparison,x86,AES,GCM,192,64,0.4884902638383297,0.3913413438642461,0.5023307291666667,0.5038281250000001,0.09202544336415068,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
platform_comparison,x86,AES,GCM,192,256,2.1023187055392047,1.5052145584340026,0.5,0.5018750000000001,0.07108957232924874,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
platform_comparison,x86,AES,GCM,192,1024,7.735430210297178,6.166615580920495,0.49921875,0.50185546875,0.5486412332540433,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
platform_comparison,x86,AES,GCM,192,4096,27.244990949946423,23.96746970682373,0.4995833333333333,0.50052734375,3.5112785967559192,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
platform_comparison,x86,AES,GCM,192,16384,96.49579443434568,82.72146394227893,0.4994140624999999,0.49873046875,5.785345469475277,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
platform_comparison,x86,AES,GCM,256,64,0.475039704984111,0.38803658132022445,0.49947916666666664,0.49908203125,0.03659441332534165,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
platform_comparison,x86,AES,GCM,256,256,1.938018561632404,1.6176718616562802,0.4975130208333334,0.50318359375,0.11095885611034376,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
platform_comparison,x86,AES,GCM,256,1024,7.66141843050717,6.106050981746576,0.5041796875000001,0.49982421875,0.4446146910646668,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
platform_comparison,x86,AES,GCM,256,4096,29.054396556506763,23.028747908789626,0.5015104166666666,0.49904296875,1.4805221473122012,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
platform_comparison,x86,AES,GCM,256,16384,99.84017718601172,84.70729815067949,0.497734375,0.49900390625,2.772862329354174,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
platform_comparison,x86,ChaCha20,Stream,256,64,3.2330911403538583,4.183820908497024,0.594951171875,0.5926220703125,0.3379376683866216,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
platform_comparison,x86,ChaCha20,Stream,256,256,14.578740763439468,13.670172506123702,0.594072265625,0.593486328125,1.0106014518183961,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
platform_comparison,x86,ChaCha20,Stream,256,1024,45.80507025323283,48.22778267994488,0.5945068359375,0.5958984375,4.006768104979114,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
platform_comparison,x86,ChaCha20,Stream,256,4096,100.24858389513955,100.7054326720373,0.5954736328125,0.5930126953125,6.377588476909206,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
platform_comparison,x86,ChaCha20,Stream,256,16384,127.14619283634991,135.11749367935104,0.592177734375,0.5935937499999999,5.675876056701444,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
